Account ID,Account Name,Brand Name,# of Branches,Sector,Contact Person
905583,____ ____ ____ ____ ______ _________ ___ ____,,3,,
349005,____ ___ ___ ________ ____ ___ ____,,2,,
757998,____ ___ _____ ______ _______,,1,,
560495,____ ______ ______ _______ _______,,1,,
129667,_____ _______ _______ ______ _______,,1,,
963011,_____ ____ _______ ______ _______,,1,,
798437,_____ ____ _______ ______ _______,,1,,
841500,Lazenda Lounge,,1,,
498325,_____ _____ ____ ______ _________,,1,,
439971,_____ ____ ____ ___ _______ ______ _________,,1,,
620200,____ _______ ______ _________,,1,,
280292,___ _____ ______,,1,,
861509,____ ____ _______ ______ _______,,1,,
938981,____ _____ ____ ______ _______,,1,,
653719,Jai Soif,,1,,
950321,____ _____ ______ ______ _______,,1,,
360904,____ ______ ______ ______ _________,,1,,
181946,N8 Burger,,2,,
940668,Mshwyat Albydaa,,1,,
553267,_____ ___ ______ _______,,1,,
721266,____ _____ _______ ______ _________ ___ ____ _____,,1,,
298318,____ _______ ____ ____ ______ ______ _______,,2,,
910338,____ ____ ______ _________,,1,,
160349,_____ ____ ____ ______ _________,,1,,
157518,_____ ____ ____ ______ _________,,1,,
898719,_____ ____ _____ ______ _________,,1,,
456345,_____ _____ ___ ____ ____ ____ ______ _______,,1,,
606392,_____ _____ ___ ______ _________,,1,,
674841,_____ _____ _______ ________,,1,,
610198,____ ____ ______ ______ _______,,4,,
811252,_____ ____ ______ _______,,1,,
645192,_____ ____ _____ ______ _________,,1,,
715656,MR Fatirah,,1,,
651814,____ _____ _________ ___ ____ _______ _______,,4,,
834333,_____ ___ ________ _______ _______,,1,,
931387,_____ _____ ______ _________,,3,,
782738,____ ___ ______ _______,,1,,
674307,____ ____ _____ ______ _________,,1,,
660229,____ ___ ____ _________ ______ ______ _______,,4,,
685623,____ ____ ______ _______ _______,,1,,
907946,____ ____ _____ ________,,1,,
911138,____ ___ _______ ______ _________,,1,,
527885,____ ___ _______ ______ _______,,1,,
325519,____ ___ ____ ______ _________,,1,,
206769,____ _____ _____ ______ _________,,1,,
910955,____ ____ ____ ______ _________,,1,,
791921,_____ ______ ______ ________,,1,,
941263,____ _________ ____ _____ _______ _______ _______,,1,,
116853,Cucina Di Yass,,1,,
658566,_____ _____ _____ ______ _______,,1,,
273641,_____ _____ ______ ______ _________,,1,,
413907,____ ____ ____ _______ ______ _______,,1,,
741900,____ ______ ______ _______ _______,,1,,
897607,____ ____ _____ ________,,2,,
134682,____ _____ _______,,1,,
174593,____ ______ ________,,1,,
547563,_____ __ _______ ______ _______,,3,,
763572,_____ ______ ______ _______ _______,,1,,
792027,____ ____ ___ ______ _______,,1,,
964794,Script Coffee,,1,,
133212,____ _______ _______ ______ _______,,1,,
134799,____ ______ ____ ______ _______,,1,,
211368,____ ____ _______ ______ _______,,1,,
357249,____ ___ ______ ________,,1,,
509906,CAMA RESTAURANT,,1,,
150328,_____ ____ _______ ____ ______ ______ _________,,1,,
763932,_____ ______ ______ ______ ______ _______,,1,,
673561,_____ ___ ____ ______ _________,,1,,
306379,_____ ____ _____ ______ _______,,1,,
554236,____ ____ _____ ______ _________,,1,,
732495,Bellymate,,1,,
773300,_____ _____ ____ _______ ______ ______ _______,,1,,
411286,Lamer Lounge,,1,,
412622,_____ ____ ___ ______ _______,,1,,
625395,_____ ____ ____ ____ _______ ______ _________,,1,,
986068,_____ _____ ___ ______ ______,,1,,
556187,____ _______ ______ ______ _______,,2,,
553481,____ ___ ______ ______ _________ ___ ____,,2,,
531312,____ ____ ___ ______ _________,,1,,
737317,____ _____ ___ ______ _______,,1,,
881703,____ ____ _____ ______ _______,,1,,
820921,jabal tahll resturant,,1,,
409431,____ ____ _____ ______ _______,,1,,
441086,____ ______ _____ ______ _______,,2,,
804621,____ _____ _____ ______ _______,,1,,
765428,______ ____ _____ ______ _______,,1,,
215353,_____ ___ ________,,1,,
595679,____ ____ _____ _______ ________ ______ _________,,1,,
876686,____ ____ ______ ______ _________,,1,,
351547,Chocolate Sarayi,,1,,
431565,____ ____ ________ ____ ___ ____,,1,,
136618,____ ____ _________ _________,,1,,
685124,____ ____ _________ _________,,1,,
824591,____ ________ _______ ______ _______,,1,,
250900,____ ______ ______ ______ _______,,1,,
816740,____ ____ _______,,2,,
963343,_____ ____ ___ ______ _________,,1,,
738126,____ _______ ________ _______,,1,,
471113,____ _____ ________ ______ _______ _______,,1,,
254380,____ ____ ___ ____ ________ _______ _______,,1,,
866378,_____ _______ ____ _______ ______ _______,,1,,
229367,____ ____ ____ ______ _______,,1,,
117970,____ _____ ____ 1,,1,,
980015,_____ ____ _____ ________,,2,,
366358,_____ ____ ______ _________,,1,,
423782,____ _____ ___ ______ _______,,1,,
190744,____ ___ ______ _________,,1,,
217780,_____ ____ _____ ______ _________,,2,,
244429,___ ____ _______ ___ _________ ______ ______ _______,,2,,
743793,_____ _____ ____ ______ ______ _______,,1,,
904417,_____ ____ ____ ______ _________,,1,,
615841,____ _______ ______ ______ _________ ____ ___ ____ (___ ____),,1,,
547253,Atayb Mona,,2,,
891960,_____ ___ ______ ______ _________,,1,,
200557,____ ______ ______ ______ _______,,1,,
908018,____ _____ ____ _______ _______,,1,,
459675,_____ _____ _______ __ _________ _______ ______ _________,,2,,
905927,____ ____ ______ _________,,1,,
508017,_____ ___ ____ ________,,1,,
314825,PURE DIAMOND COFFEE,,1,,
328975,Grano Coffee,,1,,
266278,Elgardine Cafe,,1,,
983842,____ ____ ____ ____ ______ ______ _________,,1,,
909740,_____ _____ _____ ______ _______,,1,,
880360,_____ ______ ______ _________,,1,,
541994,_____ ___ _______ ________,,1,,
475976,____ ____ ___ ______ _______,,1,,
136621,_____ ____ ______ _______,,2,,
521542,____,,1,,
487750,Sushiway,,0,,
231555,_____ ____ ____ ______ _________,,0,,
255238,_____ _____ _______ ______ _______,,0,,
823069,____ ___ ____ ______ _______,,1,,
391717,_____ _______ ______ ________,,1,,
730671,_____ ________ ___ __ ___ ________ ________,,1,,
832329,FLAMIN,,1,,
571058,_____ _____ _______,,2,,
677466,____ ____ ________,,1,,
337664,____ _____ _ _______,,1,,
229710,D.lounge,,1,,
987027,____ ____ _________ ______ _________,,1,,
313919,_____ _____ _____ ________,,1,,
139956,____ _____,,1,,
589370,_____ ____ _______ _______ ________,,1,,
907955,____ ___ _______ _______ _______,,1,,
546311,_____ _____ ______ ______ _______,,1,,
613375,Alwajbah Alsareah,,1,,
529455,____ _____ ______ _______ ________,,2,,
522137,Dhel Cafe,,1,,
782362,Yummy stick,,1,,
147097,Ragam Cafe,,1,,
133242,Fontana cafe,,1,,
667675,Salem Hamad Al Massad Restaurant for Meals,,1,,
554842,____ ___ ________ ______ _________,,1,,
238807,_____ _____ _______ _ ________ ______,,1,,
286275,____ ____ ______ _______ _______,,1,,
529214,____ ____ _______ ______ _________,,1,,
358677,____ _____ _______ ________,,1,,
223237,_____ _______ ____ ____ ____ ______ _______,,1,,
109840,____ ___ _____ _______,,1,,
515666,_____ ____ ______ ______ _________ (Baristas),,1,,
677728,Cake and Tart,,1,,
981586,____ ___ ______ _______ _______ ____ ___ ____,,2,,
531093,____ ____ _______ ________,,1,,
775203,____ _____ ________ ______ _______ _______,,1,,
542928,_____ ____ ____ ________,,1,,
730487,____ ___ _______ _______,,0,,
168527,____ ____ ____ ____ ______ _______ _______,,1,,
683803,_____ ____ ____ ___ ______ _______ _______,,0,,
571401,____ ___ _______,,1,,
686737,Choshar Coffee,,1,,
610916,____ ____ ______ ______ _______,,1,,
460863,Filter Roastery Tuwaiq,,1,,
192315,_____ _____ ______ ______ _________,,1,,
442821,_____ ______ ______ ______ _______,,1,,
456692,_____ ____ ______ _______,,1,,
349462,Casablanca Grand Hotel,,1,,
640241,Bostons Cafe,,1,,
930248,____ ______,,1,,
297202,_____ ____ ___ ____ ______ ________,,1,,
244529,____ _____ ____ _______ _______,,1,,
564050,Kyan Franchise KSA Main Account,,358,,
328218,____ _____ ______ ________ ________,,27,,
891441,Rub3 Shawaya,,7,,
138079,Kyan Franchise Oman,,12,,
741080,Kyan Franchise Qatar,,6,,
133368,Kyan Franchise UAE,,5,,
867006,____ ____ ____ ______ _______,,11,,
877600,Kyan Franchise Kuwait,,2,,
846752,Kyan Franchise Iraq,,3,,
860324,_____ ____ _____ ______ _______,,2,,
879198,____ ____ __________ _______,,0,,
780626,____ _____ ______ _________,,1,,
894835,____ ____ ______ _________,,3,,
234679,____ _______ _______ ______ _______,,2,,
452856,Inner Circel,,1,,
761184,The Dolphin,,1,,
484271,____ ____ ______ ______ _________,,1,,
971583,The Nail Salon,,1,,
616783,AlCup AlMonfrd Cafe,,1,,
884427,ACME,,0,,
258930,Q-lab,,1,,
950104,____ ______ _______ ______ _________,,4,,
158687,____ ____ _____ _______ _______,,2,,
746771,____ ____ ____ ______ _________,,1,,
641535,____ ____ _____ ______ _______,,1,,
963942,____ ______ ______ _________,,1,,
726778,____ _____ _____ ______ _______,,1,,
509748,_____ ____ ____ ____ ______ ______ _______,,1,,
731178,(Meld)_____ ____ _______,,1,,
375294,_____ ____ ____ __ ___ ____ ______ _________,,1,,
747390,____ ____ _______ _______ _______,,2,,
340500,____ _______ _______ ________,,1,,
784058,_____ _____ _______ ______ _________,,2,,
392540,_____ ______ _______ ____ ________,,1,,
751975,_____ _____ ______ _______,,1,,
622031,_____ ____ ____ ______ _______,,1,,
161752,_____ _______ ________ ______ _______,,1,,
991720,_____ _____ ______ _______,,1,,
296653,____ ____ ______ ______ _________,,1,,
991801,_____ ____ ___ ______ _________,,1,,
619669,_____ ______ ______ _______ _______,,1,,
686415,_____ ____ ___ _____ _______,,1,,
746667,____ ______ ________ _______ ______ ________,,4,,
295252,_____ _____ _______ ______ _________,,1,,
205722,___ ____ ___ ________ _________,,1,,
500558,_____ ____ ______ _______,,1,,
210133,_____ ____ _____ ______ _________,,1,,
591139,____ _____ _____ _______ _______,,1,,
846004,____ _____ ___ ______ _______,,1,,
825561,_____ _________ ____ _____ _______ ______ _________,,1,,
898650,____ ____ _____ _______ _______,,1,,
383978,____ ______ ______ ______ _________,,3,,
546367,____ ____ ____ _______ _______,,1,,
157201,_____ ____ ____ ___ ______ ________,,1,,
236463,____ _______ _____,,1,,
601161,_____ _____ ______ ______ _______,,1,,
455196,_____ _____ ______ ________,,1,,
503168,_____ ________ ______ _______,,1,,
514612 ,Ateej Tea,,1,,
521602,_____ ____ _________ __ _________ ______ ________,,1,,
181624,____ ______ ____ ______ _________,,1,,
457645,Rwaad Albunn,,1,,
422203,Diverse Restaurant,,1,,
776576,_____ _____ ______ _______ _______,,2,,
290482,____ ______ ______ ______ _______,,2,,
863292,Asrah Cafe,,1,,
600449,_____ ____ ______ ______ _______,,1,,
629504,____ _______ _________ ______ _________,,1,,
154451,_____ ______ ______ ______ _________,,1,,
915300,____ ___,,0,,
710068,____ ____ _______ __ ____ _______ ______ _______,,1,,
699109,_____ ___ ______ ______ _______,,2,,
421239,____ ____ ____ __ _______ ____ ______ _______,,1,,
528032,____ ______ ______ ______ _______,,1,,
438815,Three Deserts Trading Corporation,,1,,
847788,____ ______ _____ _______ _______,,1,,
926876,Aroma Coffee Riyadh,,1,,
311105,Movenpick ice cream,,2,,
203630,_____ ___ _____ ______ _________,,1,,
362533,____ ______ ______ ______ _______,,1,,
554296,____ ____ ______ ________ ____ ___ ____,,1,,
857341,_____ ____ ____,,1,,
247709,____ _________ _______ ______ _______ ____ ___ ____,,3,,
266925,_____ _____ ______ ________,,1,,
963961,____ ___ ______ ______ _______,,1,,
675977,Bon Appetit,,1,,
484148,_____ _____ ________,,1,,
278078,Motabq sindi,,1,,
569894,____ _______ ____ ___ ________ ______ _________,,2,,
224394,____ ______ ______ _______,,1,,
709605,___ ____ ________,,1,,
639089,____ ______ ______ _________,,1,,
646164,____ ____ ______ _________,,1,,
250612,_____ _____ ______ _________,,1,,
946410,_____ ______ ______ ______ _________,,1,,
890589,_____ ___ ___ _______ _______,,2,,
415777,_____ ___ _______ _____ ________,,1,,
623289,____ ____ ____ _______ _______,,1,,
993261,_____ ______ _______ ______ _______,,1,,
440757,____ ______ ______ ______ _________,,4,,
976203,_____ _____ _____ ______ _______,,1,,
106280,____ ____ _______ _______ _______,,1,,
518879,____ _______ _______ _______ ________,,6,,
210416,____ ___ _____ ______ _________,,1,,
998711,Harmony Food,,1,,
593102,_____ ____ _ ______ ______ _______,,1,,
646758,____ ___ _______ ______ _______,,4,,
703351,____ _______ _______ ______ _______ ____ ___ ____,,2,,
748355,____ _____ ______ ______ _______,,1,,
622023,Warraq Inab,,1,,
826348,____ ______ ________ _______ ______ ________,,4,,
891049,____ ____ ___ ______ _________,,4,,
359246,____ ______ _______ ______ _______,,2,,
622663,____ ___ _____ ______ _________,,1,,
961308,____ ______ ______ _________,,1,,
522197,____ ____ _____ _____,,1,,
576876,____ ___ ____ ______ _________,,1,,
316163,____ ___ ____ _____ ______ _________,,4,,
779137,____ ____ _ ___ ______ _______,,1,,
901352,_____ ___ ____ ______ _______,,1,,
103921,_____ _______ ______ ________,,1,,
277104,_____ ____ _____ ______ _______,,1,,
824108,____ ___ _______ _______,,1,,
172481,_____ ____ ____ __ ____ ______ ________,,1,,
979891,_____ ______ ___ ______ _______,,1,,
890980,____ ___ ______ ______ _______,,4,,
890537,_____ ____ ____ ____ _______ _______ _______,,1,,
323568,____ ______ ______ ______ _________,,1,,
785438,____ ____ ______ _________,,1,,
704399,____ ____ _____ __________ _ _______,,1,,
296154,_______,,1,,
131891,_____ __ ____ ____ ______ _______,,1,,
211627,_____ _____ _____ ______ ________ _________,,3,,
380541,Bassat Alrayh,,2,,
670150,_____ ______ _____,,1,,
920924,_____ ____ ____ _______ ________,,3,,
858037,_____ ______ ______ _______,,2,,
891696,____ ______ _______ ______ _________,,4,,
145986,____ __ _____ ______ _________ ____ ___ ____,,1,,
197825,_____ _____ _______ ______ _________,,1,,
541815,____ ____ ___ ___ _____ ______ _________,,1,,
571993,____ ___ ___ ______ _______,,1,,
413538,cafe amazon,,2,,
393544,____ ____ _______ ________ - Al-Morsah Catering,,1,,
343726,_____ _____ _______ ______ _________,,2,,
331845,_____ _____ ______ _________,,1,,
914343,_____ ___ ______ ______ _______,,1,,
601260,____ ____ ___ ____ ______ _______,,1,,
254597,____ _____ _____ ______ _______,,1,,
272259,_____ ______ _______ ______ _________,,1,,
401946,_____ ______ ______ ______ _______,,1,,
895707,_____ _____ _____ ______ _______,,3,,
287624,_____ ___ ____ __ ____ _____ _______ _______,,1,,
379971,_____ ___ ___ ______ _______,,4,,
407669,_____ ____ ____ ________,,3,,
460047,Atbaq Restaurant,,1,,
410013,_____ _____ ______ ______ _______,,2,,
403989,Shai slalil,,0,,
953053,Paddle tennis for sports,,1,,
678963,______ ______ ________,,1,,
724071,_____ ____ ____ ______ _______,,1,,
918451,____ ____ ___ ___ _____ ______ _______,,1,,
163510,____ ____ ____ ______ _______,,1,,
173145,______ ____ ____ ______ _______,,3,,
828349,____ ___ ______ _______,,1,,
135457,____ ___ ____ ______ _______,,1,,
603619,Shlovo,,1,,
309301,_____ _______ ______ ______ _______,,1,,
377970,_____ ____ ____ ____ ______ ________,,1,,
437693,____ ____ _____ ______ _______,,1,,
402120,_____ ___ ______ _______,,2,,
953800,____ _______ ______ _______,,1,,
395727,_____ _____ _____ ______ _________,,1,,
748485,____ _____ ____ ______ ______ _______ _______ ____ ___ ____,,3,,
189069,____ ______ ______ _______ _______,,2,,
149746,_____ ____ _______ _______ _______,,1,,
564034,_____ ____ ____ ___ __ _____ _______,,1,,
659727,____ ____ ______ _______ ____ ______ _________,,1,,
533236,_____ ________ _____ ______ _______,,4,,
189700,_____ ___ _____ ______ _______,,1,,
825000,_____ ___ _______ ______ _______,,4,,
361278,____ _____ ______ _________,,1,,
622309,____ ____ ____ _______ _______,,1,,
369081,____ ____ ______,,1,,
594440,____ ___ ______ _______ _______,,1,,
701475,____ ____ ________ ____ ___ ____,,2,,
791266,_____ _______ ________ ______ _______,,1,,
699200,____ ____ _______ _________ _______,,2,,
937917,____ _____ ____ _____ ______ _______,,1,,
417757,____ ______ _______ ______ _________,,1,,
544366,____ ___ ___ ______ _________,,1,,
465313,____ ___ ___ ___ ______ _________,,1,,
903169,____ _______ ______ _________,,1,,
945391,Byoot Company for Vacation Rentals,,1,,
492403,____ ___ _______ ______ _______,,1,,
509250,____ _____ _____ ______ _________,,1,,
809185,____ _____ ________ (____ ___ ____),,1,,
356575,_____ _______ ______ _______,,1,,
874104,_____ _____ _______ ______ _________,,1,,
294399,_____ ___ ____ ______ _________,,1,,
440933,____ ______ ______ ________ ___ ____,,2,,
929215,_____ ____ ____ ____ ________ ______ _______,,3,,
614358,_____ _____ ______ ________,,1,,
856386,____ ___ _ ___ _______ _______,,1,,
423761,_____ ______ _____ ______ _________,,1,,
228963,_____ _____ _____ _______ _______,,1,,
126247,_____ _____ ______ _______,,1,,
847883,_____ ____ _____ ________,,1,,
248066,_____ ______ ________ ______ _______,,1,,
226749,____ ____ ___ _______ _______ _______ ____ ___ ____,,2,,
202132,_____ ____ ______ _________,,2,,
